key,className,methodName,methodSignature,exceptionType,exceptionIndexNumber,lineIndexNumber,countdown,rate,mode,covered,run times in normal,run times in injection,injection captured in the business log,downloaded the file,exit status,process cpu time(in seconds),average memory usage(in MB),peak thread count,handledBy,distance,stackHeight,foPoint
FE0034B2436CF4EC0699BA3D56644DCC,com/turn/ttorrent/client/SimpleClient,downloadTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V,java/io/IOException,0,78,1,1,throw_e,yes,1,1; normal: 0,-,yes,2,519,75,31,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
6F0758733D57E54403C521846F9E29A0,com/turn/ttorrent/client/SimpleClient,downloadTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V,java/lang/InterruptedException,1,60,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
A92735EA4FB1B7DAA87220B0DA911155,com/turn/ttorrent/client/SimpleClient,downloadTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V,java/lang/InterruptedException,1,61,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
D2A1103BB4CBB4D05C7850208F584775,com/turn/ttorrent/client/SimpleClient,downloadTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V,java/lang/InterruptedException,1,62,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
63F4C7EEA0BA84A3492DA68CDBC731F1,com/turn/ttorrent/client/SimpleClient,downloadTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V,java/lang/InterruptedException,1,76,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
6591125B63281CB1FFF3FB497682A1B5,com/turn/ttorrent/client/SimpleClient,downloadTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V,java/lang/InterruptedException,1,77,1,1,throw_e,yes,1,1; normal: 0,-,no,2,68,32,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
D1D309DB02E6446DD366265666C86C24,com/turn/ttorrent/client/SimpleClient,downloadTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V,java/lang/InterruptedException,1,78,1,1,throw_e,yes,1,1; normal: 0,-,yes,2,393,69,31,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
DA4840E77B8AA835003CC9CE38123B15,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,143,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,2,3,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
DA4840E77B8AA835003CC9CE38123B15,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,143,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,2,3,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
A51C81F7F79AAD6A62973CC7334EA521,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,176,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
A51C81F7F79AAD6A62973CC7334EA521,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,176,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
A51C81F7F79AAD6A62973CC7334EA521,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,176,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
82488478BBD19EDAD8820FBCAC0C5347,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,177,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
82488478BBD19EDAD8820FBCAC0C5347,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,177,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
82488478BBD19EDAD8820FBCAC0C5347,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,177,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
A6481C8ADDD28189FFB621BA07127BCA,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,178,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
A6481C8ADDD28189FFB621BA07127BCA,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,178,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
A6481C8ADDD28189FFB621BA07127BCA,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,178,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
B8831A848C10D3AC8485FA0F8E24EE3A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,179,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
B8831A848C10D3AC8485FA0F8E24EE3A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,179,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
B8831A848C10D3AC8485FA0F8E24EE3A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,179,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
CA06481CE9056F265E16B1055A29A94A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,180,1,1,throw_e,yes,1,1; normal: 0,-,no,2,51,57,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
CA06481CE9056F265E16B1055A29A94A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,180,1,1,throw_e,yes,1,1; normal: 0,-,no,2,51,57,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
CA06481CE9056F265E16B1055A29A94A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,180,1,1,throw_e,yes,1,1; normal: 0,-,no,2,51,57,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,3,4,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
35FDA00538731F3766BE6D2E45F5780A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,207,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,43,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
35FDA00538731F3766BE6D2E45F5780A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,207,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,43,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
35FDA00538731F3766BE6D2E45F5780A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,207,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,43,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
35FDA00538731F3766BE6D2E45F5780A,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,207,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,43,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
F16377DA1180A28337EB6644A016F173,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,208,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,64,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
F16377DA1180A28337EB6644A016F173,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,208,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,64,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Lcom/turn/ttorrent/client/storage/PieceStorageFactory;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
F16377DA1180A28337EB6644A016F173,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,208,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,64,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
F16377DA1180A28337EB6644A016F173,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,208,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,64,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/SimpleClient/downloadTorrent - (Ljava/lang/String;Ljava/lang/String;Ljava/net/InetAddress;)V
6EB5222C15E57B5426C8F94B34C0EE66,com/turn/ttorrent/client/CommunicationManager,addTorrent,(Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;,java/io/IOException,0,209,1,1,throw_e,yes,1,1; normal: 0,-,no,2,54,40,12,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,4,5,com/turn/ttorrent/client/CommunicationManager/addTorrent - (Lcom/turn/ttorrent/client/TorrentMetadataProvider;Lcom/turn/ttorrent/client/storage/PieceStorage;Ljava/util/List;)Lcom/turn/ttorrent/client/TorrentManager;
