timestamp,hello_world
2019-05-07 08:06:07,223012.01818181816
2019-05-07 08:06:04,223012.01818181816
2019-05-07 08:06:01,226491.4909090909
2019-05-07 08:05:58,231323.32727272724
2019-05-07 08:05:55,231323.32727272724
2019-05-07 08:05:52,225404.1090909091
2019-05-07 08:05:49,225404.1090909091
2019-05-07 08:05:46,228742.0909090909
2019-05-07 08:05:43,223908
2019-05-07 08:05:40,223908
2019-05-07 08:05:37,228288.2727272727
2019-05-07 08:05:34,228288.2727272727
2019-05-07 08:05:31,227089.47272727272
2019-05-07 08:05:28,228911.5818181818
2019-05-07 08:05:25,228911.5818181818
2019-05-07 08:05:22,223765.5636363636
2019-05-07 08:05:19,223765.5636363636
2019-05-07 08:05:16,228303.74545454542
2019-05-07 08:05:13,225724.54545454544
2019-05-07 08:05:10,225724.54545454544
2019-05-07 08:05:07,226775.98181818178
2019-05-07 08:05:04,226775.98181818178
2019-05-07 08:05:01,228600.7636363636
2019-05-07 08:04:58,228316.92727272728
2019-05-07 08:04:55,228316.92727272728
2019-05-07 08:04:52,223926.21818181814
2019-05-07 08:04:49,223926.21818181814
2019-05-07 08:04:46,229523.36363636362
2019-05-07 08:04:43,224387.2909090909
2019-05-07 08:04:40,224387.2909090909
2019-05-07 08:04:37,223773.4727272727
2019-05-07 08:04:34,223773.4727272727
2019-05-07 08:04:31,226199.09090909088
2019-05-07 08:04:28,224383.5636363636
2019-05-07 08:04:25,224383.5636363636
2019-05-07 08:04:22,226361.78181818183
2019-05-07 08:04:19,226361.78181818183
2019-05-07 08:04:16,227579.03636363635
2019-05-07 08:04:13,230915.6727272727
2019-05-07 08:04:10,230915.6727272727
2019-05-07 08:04:07,226385.05454545454
2019-05-07 08:04:04,226385.05454545454
2019-05-07 08:04:01,226365.56363636366
2019-05-07 08:03:58,226222.3818181818
2019-05-07 08:03:55,226222.3818181818
2019-05-07 08:03:52,222437.61818181816
2019-05-07 08:03:49,222437.61818181816
2019-05-07 08:03:46,226224.50909090906
2019-05-07 08:03:43,224728.56363636363
2019-05-07 08:03:40,224728.56363636363
2019-05-07 08:03:37,223969.25454545455
2019-05-07 08:03:34,223969.25454545455
2019-05-07 08:03:31,230471.07272727272
2019-05-07 08:03:28,226674.07272727272
2019-05-07 08:03:25,226674.07272727272
2019-05-07 08:03:22,228482.92727272725
2019-05-07 08:03:19,228482.92727272725
2019-05-07 08:03:16,228776.43636363634
2019-05-07 08:03:13,226514.14545454542
2019-05-07 08:03:10,226514.14545454542
2019-05-07 08:03:07,224719.4909090909
2019-05-07 08:03:04,224719.4909090909
2019-05-07 08:03:01,229252.23636363636
2019-05-07 08:02:58,231527.70909090908
2019-05-07 08:02:55,231527.70909090908
2019-05-07 08:02:52,229097.49090909088
2019-05-07 08:02:49,229097.49090909088
2019-05-07 08:02:46,234826.4
2019-05-07 08:02:43,231940.58181818182
2019-05-07 08:02:40,231940.58181818182
2019-05-07 08:02:37,226506.1636363636
2019-05-07 08:02:34,226506.1636363636
2019-05-07 08:02:31,222876.09090909088
2019-05-07 08:02:28,225473.43636363634
2019-05-07 08:02:25,225473.43636363634
2019-05-07 08:02:22,223076.72727272726
2019-05-07 08:02:19,223076.72727272726
2019-05-07 08:02:16,228171.32727272724
2019-05-07 08:02:13,228011.89090909087
2019-05-07 08:02:10,228011.89090909087
2019-05-07 08:02:07,228451.9818181818
2019-05-07 08:02:04,228451.9818181818
2019-05-07 08:02:01,226175.34545454543
2019-05-07 08:01:58,226178.74545454545
2019-05-07 08:01:55,226178.74545454545
2019-05-07 08:01:52,221967.49090909088
2019-05-07 08:01:49,221967.49090909088
2019-05-07 08:01:46,229527.94545454544
2019-05-07 08:01:43,223927.27272727268
2019-05-07 08:01:40,223927.27272727268
2019-05-07 08:01:37,231928.25454545452
2019-05-07 08:01:34,231928.25454545452
2019-05-07 08:01:31,230836.47272727272
2019-05-07 08:01:28,230357.72727272724
2019-05-07 08:01:25,230357.72727272724
2019-05-07 08:01:22,222679.21818181817
2019-05-07 08:01:19,222679.21818181817
2019-05-07 08:01:16,223892.7818181818
2019-05-07 08:01:13,223912.81818181815
2019-05-07 08:01:10,223912.81818181815
2019-05-07 08:01:07,225101.83044848483
2019-05-07 08:01:04,225054.3449939394
2019-05-07 08:01:01,227419.90679999997
2019-05-07 08:00:58,223555.15889454546
2019-05-07 08:00:55,223512.42789454546
2019-05-07 08:00:52,222101.36477575754
2019-05-07 08:00:49,222059.16810909088
2019-05-07 08:00:46,228951.75083636362
2019-05-07 08:00:43,223448.7102233766
2019-05-07 08:00:40,212210.27152207794
2019-05-07 08:00:37,201069.2253866667
2019-05-07 08:00:34,189825.76405333335
2019-05-07 08:00:31,209666.4514014815
2019-05-07 08:00:28,219525.45059999998
2019-05-07 08:00:25,219911.10434999998
2019-05-07 08:00:22,216488.39119047616
2019-05-07 08:00:19,215457.86738095238
2019-05-07 08:00:16,214076.72837222225
2019-05-07 08:00:13,219381.98901999998
2019-05-07 08:00:10,219470.41602
2019-05-07 08:00:07,218718.70400000003
2019-05-07 08:00:04,218650.14566666668
